seed_count=320
output_dir=/workspace/plankc/rappie-sol/fuzz/seeds/plank_sol_program_diff

raw_fallback_00: buckets=[RawFallback, ShortCalldata, ReturnExit]; mode=RawFallback; entries=1; calls=1; exit=Return
combo_261: buckets=[SelectorDispatch, MultiCall, ShortCalldata, UnalignedCalldata, FullWidthWord, MemoryCopy, Storage, Log, Log4, StopExit, StorageAndMultiCall, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, CBytesBuiltin, HighLevelOperator, CoreOpsOperator, HelperFunction, NestedHelperCall, Import, ImportSingle, ImportGroup, ImportAlias, DeepImport, HexLiteral, ParameterizedType, ComptimeControlFlow, ComptimeLoop, TypeDependentBranch, FunctionReturnsCompound, NestedCompound, RuntimeUninit, DataOffset, ComptimeCompoundParam, CBytesEdgeShapes, AnonymousTypeIdentity, CrossFileTypeIdentity, RuntimeOnlyCompound, StdRegistered]; mode=SelectorDispatch; entries=1; calls=2; exit=Stop
combo_262: buckets=[RawFallback, MultiCall, ShortCalldata, FullWidthWord, MemoryWidth, MemoryCopy, Storage, RepeatedStorageSlot, ExternalCode, Log, ReturnExit, StorageAndMultiCall, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, CBytesBuiltin, HighLevelOperator, HelperFunction, Import, ImportSingle, ImportGroup, Comments, HexLiteral, ComptimeControlFlow, FunctionReturnsCompound, NestedCompound, RuntimeUninit, DataOffset, ComptimeValueParam, ComptimeCompoundParam, CBytesEdgeShapes, DataOffsetConcat, EmptyCompound, ComptimeOnlyCompound, RuntimeOnlyCompound]; mode=RawFallback; entries=1; calls=3; exit=Return
combo_263: buckets=[SelectorDispatch, UnalignedCalldata, FullWidthWord, Storage, TransientStorage, Call, Returndata, ReturnExit, CallAndReturndata, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, CBytesBuiltin, HighLevelOperator, HelperFunction, NestedHelperCall, Import, ImportSingle, ImportGroup, ImportAlias, ImportGlob, DeepImport, Comments, BinaryLiteral, HexLiteral, RuntimeUninit, DataOffset, CBytesEdgeShapes, DataOffsetDedup, DataOffsetConcat, CrossFileTypeIdentity]; mode=SelectorDispatch; entries=3; calls=1; exit=Return
combo_264: buckets=[SelectorDispatch, MultiCall, MaxCallCount, ShortCalldata, FullWidthWord, MemoryWidth, MemoryCopy, Branch, ReturnExit]; mode=SelectorDispatch; entries=1; calls=4; exit=Return
combo_265: buckets=[SelectorDispatch, ShortCalldata, UnalignedCalldata, Arithmetic, MemoryWidth, Storage, Branch, InvalidExit]; mode=SelectorDispatch; entries=2; calls=1; exit=Invalid
combo_266: buckets=[SelectorDispatch, MultiCall, MaxCallCount, ShortCalldata, FullWidthWord, Arithmetic, Storage, RepeatedStorageSlot, ExternalCode, Call, Returndata, Log, RevertExit, StorageAndMultiCall, CallAndReturndata, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, CBytesBuiltin, HelperFunction, Import, ImportSingle, ImportGroup, ImportAlias, DeepImport, Comments, BinaryLiteral, HexLiteral, ComptimeControlFlow, FunctionReturnsCompound, RuntimeUninit, DataOffset, GenericInferredParam, ComptimeValueParam, ComptimeCompoundParam, CBytesEdgeShapes, DataOffsetDedup, AnonymousTypeIdentity, CrossFileTypeIdentity, EmptyCompound]; mode=SelectorDispatch; entries=1; calls=4; exit=Revert
combo_267: buckets=[SelectorDispatch, ShortCalldata, ExternalCode, Call, Returndata, InvalidExit, CallAndReturndata, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, HighLevelOperator, CoreOpsOperator, HelperFunction, Import, ImportSingle, ImportGroup, ImportAlias, ImportGlob, DeepImport, HexLiteral, ParameterizedType, ComptimeControlFlow, FunctionEarlyReturn, DataOffset, GenericInferredParam, ComptimeValueParam, ComptimeCompoundParam, FunctionValuedComptime, AnonymousTypeIdentity, CrossFileTypeIdentity, StdRegistered]; mode=SelectorDispatch; entries=3; calls=1; exit=Invalid
combo_268: buckets=[SelectorDispatch, ShortCalldata, MemoryCopy, CalldataCopy, ReturnExit, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, HelperFunction, Import, ImportGroup]; mode=SelectorDispatch; entries=1; calls=1; exit=Return
combo_269: buckets=[SelectorDispatch, MultiCall, ShortCalldata, UnalignedCalldata, FullWidthWord, Arithmetic, MemoryWidth, MemoryCopy, CalldataCopy, TransientStorage, Create2, Branch, ReturnExit, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, CBytesBuiltin, HighLevelOperator, CoreOpsOperator, HelperFunction, NestedHelperCall, Import, ImportSingle, ImportGroup, ImportAlias, ImportGlob, DeepImport, Comments, BinaryLiteral, HexLiteral, ComptimeControlFlow, TypeDependentBranch, FunctionReturnsCompound, FunctionEarlyReturn, RuntimeUninit, DataOffset, ComptimeCompoundParam, CBytesEdgeShapes, DataOffsetDedup, DataOffsetConcat, CrossFileTypeIdentity, EmptyCompound, ComptimeOnlyCompound, RuntimeOnlyCompound, StdRegistered]; mode=SelectorDispatch; entries=2; calls=3; exit=Return
combo_270: buckets=[RawFallback, MultiCall, MaxCallCount, ShortCalldata, UnalignedCalldata, FullWidthWord, Arithmetic, SignedArithmetic, MemoryCopy, Storage, ExternalCode, Create, ConditionalExit, StorageAndMultiCall, CreateAndExternalCode, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, CBytesBuiltin, CoreOpsOperator, HelperFunction, Import, ImportGroup, ImportAlias, DeepImport, Comments, BinaryLiteral, HexLiteral, ParameterizedType, ComptimeControlFlow, NestedCompound, RuntimeUninit, DataOffset, GenericInferredParam, FunctionValuedComptime, CBytesEdgeShapes, DataOffsetDedup, DataOffsetConcat, CrossFileTypeIdentity, EmptyCompound, StdRegistered]; mode=RawFallback; entries=1; calls=4; exit=ConditionalReturnRevert
combo_271: buckets=[SelectorDispatch, DispatchMax, MultiCall, MultiEntryTouched, ShortCalldata, UnalignedCalldata, FullWidthWord, Arithmetic, MemoryWidth, MemoryCopy, Call, Returndata, Create, Loop, ConditionalExit, StopExit, CallAndReturndata, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, CBytesBuiltin, HelperFunction, Import, ImportGroup, ImportAlias, DeepImport, HexLiteral, ComptimeControlFlow, ComptimeLoop, CBytesEdgeShapes, CrossFileTypeIdentity, EvalBranchQuota]; mode=SelectorDispatch; entries=6; calls=3; exit=Stop
combo_272: buckets=[SelectorDispatch, ShortCalldata, Call, ReturnExit, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, HelperFunction, Import, ImportGroup]; mode=SelectorDispatch; entries=4; calls=1; exit=Return
combo_273: buckets=[RawFallback, MultiCall, ShortCalldata, UnalignedCalldata, FullWidthWord, MemoryCopy, Storage, RepeatedStorageSlot, ExternalCode, Call, DelegateCall, Returndata, StopExit, StorageAndMultiCall, CallAndReturndata, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, CBytesBuiltin, HighLevelOperator, HelperFunction, NestedHelperCall, Import, ImportGroup, ImportGlob, Comments, BinaryLiteral, HexLiteral, ComptimeControlFlow, RuntimeUninit, GenericInferredParam, ComptimeCompoundParam, EvalBranchQuota]; mode=RawFallback; entries=1; calls=3; exit=Stop
combo_274: buckets=[SelectorDispatch, MultiCall, ShortCalldata, FullWidthWord, MemoryWidth, Storage, TransientStorage, ExternalCode, Call, DelegateCall, Returndata, Log, ConditionalExit, StorageAndMultiCall, CallAndReturndata]; mode=SelectorDispatch; entries=1; calls=3; exit=ConditionalReturnRevert
combo_275: buckets=[RawFallback, MultiCall, MaxCallCount, ShortCalldata, UnalignedCalldata, FullWidthWord, CalldataCopy, ReturnExit, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, HelperFunction, Import, ImportGroup, ImportAlias, DeepImport, ComptimeControlFlow, AnonymousTypeIdentity, CrossFileTypeIdentity, EvalBranchQuota, EmptyCompound, ComptimeOnlyCompound]; mode=RawFallback; entries=1; calls=4; exit=Return
combo_276: buckets=[SelectorDispatch, ShortCalldata, UnalignedCalldata, CalldataCopy, Storage, Call, Returndata, Create2, StopExit, CallAndReturndata, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, HelperFunction, Comments, BinaryLiteral, HexLiteral, ComptimeControlFlow, ComptimeLoop, FunctionReturnsCompound, FunctionEarlyReturn, NestedCompound, RuntimeUninit, DataOffset]; mode=SelectorDispatch; entries=2; calls=1; exit=Stop
combo_277: buckets=[SelectorDispatch, ShortCalldata, ReturnExit, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, CBytesBuiltin, HighLevelOperator, CoreOpsOperator, HelperFunction, NestedHelperCall, Import, ImportSingle, ImportGroup, ImportAlias, ImportGlob, DeepImport, Comments, BinaryLiteral, HexLiteral, RuntimeUninit, StdRegistered]; mode=SelectorDispatch; entries=1; calls=1; exit=Return
combo_278: buckets=[SelectorDispatch, MultiCall, MaxCallCount, ShortCalldata, FullWidthWord, Arithmetic, SignedArithmetic, Storage, RepeatedStorageSlot, Call, DelegateCall, Returndata, Create2, Log, InvalidExit, StorageAndMultiCall, CallAndReturndata]; mode=SelectorDispatch; entries=1; calls=4; exit=Invalid
combo_279: buckets=[SelectorDispatch, ShortCalldata, UnalignedCalldata, MemoryCopy, ReturnExit, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, CBytesBuiltin, HighLevelOperator, CoreOpsOperator, HelperFunction, NestedHelperCall, Import, ImportSingle, ImportGroup, ImportAlias, ImportGlob, DeepImport, Comments, HexLiteral, ComptimeControlFlow, TypeDependentBranch, FunctionEarlyReturn, RuntimeUninit, DataOffset, GenericInferredParam, ComptimeCompoundParam, CBytesEdgeShapes, DataOffsetConcat, CrossFileTypeIdentity, EmptyCompound, RuntimeOnlyCompound, StdRegistered]; mode=SelectorDispatch; entries=1; calls=1; exit=Return
combo_280: buckets=[SelectorDispatch, ShortCalldata, FullWidthWord, MemoryWidth, MemoryCopy, ReturnExit, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ParameterizedType]; mode=SelectorDispatch; entries=2; calls=1; exit=Return
combo_281: buckets=[SelectorDispatch, ShortCalldata, UnalignedCalldata, FullWidthWord, Arithmetic, SignedArithmetic, TransientStorage, ExternalCode, Call, Returndata, Log, Log4, StopExit, CallAndReturndata, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, HighLevelOperator, HelperFunction, NestedHelperCall, Import, ImportSingle, ImportGroup, ImportAlias, Comments, HexLiteral, ComptimeControlFlow, TypeDependentBranch, ComptimeValueParam, EvalBranchQuota, ComptimeOnlyCompound]; mode=SelectorDispatch; entries=1; calls=1; exit=Stop
combo_282: buckets=[RawFallback, MultiCall, ShortCalldata, FullWidthWord, ReturnExit]; mode=RawFallback; entries=1; calls=2; exit=Return
combo_283: buckets=[SelectorDispatch, MultiCall, MaxCallCount, ShortCalldata, FullWidthWord, Arithmetic, SignedArithmetic, MemoryCopy, TransientStorage, ExternalCode, Log, Branch, InvalidExit, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, CBytesBuiltin, CoreOpsOperator, HelperFunction, HexLiteral, ComptimeControlFlow, TypeDependentBranch, FunctionReturnsCompound, NestedCompound, DataOffset, CBytesEdgeShapes, AnonymousTypeIdentity, EvalBranchQuota, StdRegistered]; mode=SelectorDispatch; entries=1; calls=4; exit=Invalid
combo_284: buckets=[RawFallback, FullWidthWord, MemoryWidth, MemoryCopy, CalldataCopy, RevertExit, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, CBytesBuiltin, HighLevelOperator, HelperFunction, Import, ImportSingle, ImportGroup, HexLiteral, ComptimeControlFlow, NestedCompound, RuntimeUninit, DataOffset, GenericInferredParam, AnonymousTypeIdentity, RuntimeOnlyCompound]; mode=RawFallback; entries=1; calls=1; exit=Revert
combo_285: buckets=[RawFallback, MultiCall, ShortCalldata, FullWidthWord, Arithmetic, MemoryCopy, ExternalCode, Call, DelegateCall, Returndata, ConditionalExit, CallAndReturndata, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, CBytesBuiltin, HighLevelOperator, HelperFunction, NestedHelperCall, Import, ImportSingle, ImportGroup, HexLiteral, ComptimeControlFlow, RuntimeUninit, DataOffset, CBytesEdgeShapes, AnonymousTypeIdentity, RuntimeOnlyCompound]; mode=RawFallback; entries=1; calls=2; exit=ConditionalReturnRevert
combo_286: buckets=[SelectorDispatch, MultiCall, MultiEntryTouched, ShortCalldata, UnalignedCalldata, FullWidthWord, Arithmetic, SignedArithmetic, MemoryWidth, CalldataCopy, TransientStorage, ExternalCode, Call, Returndata, Log, Log4, Branch, Loop, ConditionalExit, CallAndReturndata, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, CBytesBuiltin, HighLevelOperator, CoreOpsOperator, HelperFunction, Import, ImportGroup, ImportAlias, ImportGlob, DeepImport, HexLiteral, ParameterizedType, ComptimeControlFlow, TypeDependentBranch, FunctionReturnsCompound, FunctionEarlyReturn, RuntimeUninit, DataOffset, ComptimeValueParam, ComptimeCompoundParam, FunctionValuedComptime, CBytesEdgeShapes, DataOffsetConcat, CrossFileTypeIdentity, EmptyCompound, StdRegistered]; mode=SelectorDispatch; entries=2; calls=3; exit=ConditionalReturnRevert
combo_287: buckets=[SelectorDispatch, ShortCalldata, CalldataCopy, ReturnExit, HexLiteral, DataOffset]; mode=SelectorDispatch; entries=3; calls=1; exit=Return
combo_288: buckets=[RawFallback, MultiCall, ShortCalldata, FullWidthWord, TransientStorage, ExternalCode, Loop, ConditionalExit, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, CBytesBuiltin, HighLevelOperator, HelperFunction, NestedHelperCall, Import, ImportSingle, ImportGroup, HexLiteral, ComptimeControlFlow, ComptimeLoop, TypeDependentBranch, FunctionReturnsCompound, NestedCompound, RuntimeUninit, DataOffset, CBytesEdgeShapes, DataOffsetDedup, DataOffsetConcat, RuntimeOnlyCompound]; mode=RawFallback; entries=1; calls=3; exit=ConditionalReturnRevert
combo_289: buckets=[RawFallback, MultiCall, ShortCalldata, UnalignedCalldata, FullWidthWord, Call, Returndata, Create2, ReturnExit, CallAndReturndata, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, CBytesBuiltin, HighLevelOperator, CoreOpsOperator, HelperFunction, NestedHelperCall, Comments, HexLiteral, NestedCompound, RuntimeUninit, DataOffset, GenericInferredParam, ComptimeValueParam, ComptimeCompoundParam, FunctionValuedComptime, CBytesEdgeShapes, DataOffsetDedup, DataOffsetConcat, RuntimeOnlyCompound, StdRegistered]; mode=RawFallback; entries=1; calls=2; exit=Return
combo_290: buckets=[RawFallback, UnalignedCalldata, FullWidthWord, MemoryCopy, Storage, ConditionalExit, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, CBytesBuiltin, HelperFunction, Comments, HexLiteral, ParameterizedType, ComptimeControlFlow, ComptimeLoop, FunctionEarlyReturn, RuntimeUninit, DataOffset, ComptimeValueParam, ComptimeCompoundParam, CBytesEdgeShapes, DataOffsetDedup, DataOffsetConcat]; mode=RawFallback; entries=1; calls=1; exit=ConditionalReturnRevert
combo_291: buckets=[SelectorDispatch, MultiCall, MaxCallCount, MultiEntryTouched, ShortCalldata, UnalignedCalldata, FullWidthWord, MemoryWidth, MemoryCopy, CalldataCopy, Storage, TransientStorage, ExternalCode, Call, Returndata, Create, Create2, Log, Log4, Branch, RevertExit, StopExit, InvalidExit, StorageAndMultiCall, CallAndReturndata, CreateAndExternalCode, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, CBytesBuiltin, HighLevelOperator, CoreOpsOperator, HelperFunction, NestedHelperCall, Import, ImportSingle, ImportGroup, ImportAlias, Comments, HexLiteral, ParameterizedType, ComptimeControlFlow, ComptimeLoop, NestedCompound, RuntimeUninit, DataOffset, FunctionValuedComptime, CBytesEdgeShapes, EvalBranchQuota, RuntimeOnlyCompound, StdRegistered]; mode=SelectorDispatch; entries=4; calls=4; exit=Revert
combo_292: buckets=[SelectorDispatch, ShortCalldata, UnalignedCalldata, MemoryWidth, CalldataCopy, ReturnExit, CoreOpsOperator, StdRegistered]; mode=SelectorDispatch; entries=3; calls=1; exit=Return
combo_293: buckets=[SelectorDispatch, MultiCall, ShortCalldata, FullWidthWord, MemoryCopy, Storage, TransientStorage, Call, DelegateCall, Returndata, Create2, Branch, RevertExit, StorageAndMultiCall, CallAndReturndata, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, HighLevelOperator, HelperFunction, NestedHelperCall, Import, ImportGroup, ImportAlias, DeepImport, Comments, HexLiteral, ParameterizedType, ComptimeControlFlow, ComptimeLoop, TypeDependentBranch, FunctionReturnsCompound, RuntimeUninit, DataOffset, ComptimeCompoundParam, FunctionValuedComptime, DataOffsetDedup, CrossFileTypeIdentity, EmptyCompound]; mode=SelectorDispatch; entries=2; calls=2; exit=Revert
combo_294: buckets=[SelectorDispatch, MultiCall, ShortCalldata, FullWidthWord, Arithmetic, SignedArithmetic, Storage, RepeatedStorageSlot, ExternalCode, Log, ConditionalExit, StorageAndMultiCall, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, HelperFunction, Import, ImportSingle, ImportGroup, ImportAlias, DeepImport, HexLiteral, ParameterizedType, ComptimeControlFlow, RuntimeUninit, DataOffset, ComptimeValueParam, ComptimeCompoundParam, FunctionValuedComptime, AnonymousTypeIdentity, EvalBranchQuota, RuntimeOnlyCompound]; mode=SelectorDispatch; entries=1; calls=2; exit=ConditionalReturnRevert
combo_295: buckets=[RawFallback, ShortCalldata, UnalignedCalldata, FullWidthWord, Storage, RepeatedStorageSlot, Call, Returndata, RevertExit, CallAndReturndata, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, CBytesBuiltin, HighLevelOperator, CoreOpsOperator, HelperFunction, NestedHelperCall, Import, ImportSingle, ImportGroup, ImportAlias, DeepImport, Comments, BinaryLiteral, HexLiteral, ComptimeControlFlow, ComptimeLoop, TypeDependentBranch, FunctionEarlyReturn, RuntimeUninit, DataOffset, ComptimeValueParam, ComptimeCompoundParam, CBytesEdgeShapes, DataOffsetConcat, CrossFileTypeIdentity, EmptyCompound, RuntimeOnlyCompound, StdRegistered]; mode=RawFallback; entries=1; calls=1; exit=Revert
combo_296: buckets=[SelectorDispatch, ShortCalldata, FullWidthWord, MemoryWidth, MemoryCopy, Create, StopExit, Struct, Tuple, CompoundLiteral, FieldAccess, FieldUpdate, ComptimeTypeReflection, CBytesBuiltin, HighLevelOperator, HelperFunction, NestedHelperCall, Import, ImportSingle, ImportGroup, ImportAlias, ImportGlob, DeepImport, Comments, BinaryLiteral, HexLiteral, ComptimeControlFlow, TypeDependentBranch, NestedCompound, RuntimeUninit, DataOffset, GenericInferredParam, ComptimeValueParam, ComptimeCompoundParam, FunctionValuedComptime, CBytesEdgeShapes, DataOffsetDedup, DataOffsetConcat, AnonymousTypeIdentity, CrossFileTypeIdentity, EvalBranchQuota, EmptyCompound, ComptimeOnlyCompound, RuntimeOnlyCompound]; mode=SelectorDispatch; entries=3; calls=1; exit=Stop
